tsne_1,tsne_2,class
36.296806,-47.143066,p
4.2496223,-49.176075,p
10.356458,-46.335606,p
37.64337,-48.712852,p
10.392299,-46.359993,p
21.589918,-23.312805,p
20.186005,-40.79114,p
35.6484,-65.61957,p
36.31295,-47.119453,p
39.26027,-61.838833,p
27.882437,-51.800385,p
33.458008,-54.141632,p
34.741974,-45.009933,p
36.31759,-47.050606,p
14.509165,-34.425594,p
29.64583,-56.70242,p
53.357533,-33.88396,p
-12.876842,-56.077805,e
35.228874,-63.77948,p
4.240162,-44.38096,p
8.627862,-51.30802,p
27.825806,-31.93296,p
25.02834,-64.50832,p
38.23855,-42.481003,p
34.379948,-52.274612,p
28.348215,-55.140118,p
6.262891,-44.123787,p
31.290964,-48.74933,p
40.203342,-61.117767,p
4.4801393,-51.154804,p
34.75456,-66.91012,p
37.685425,-48.807644,p
56.458996,-36.623604,p
17.382668,-25.578768,p
4.4560695,-51.43592,p
35.242184,-63.776237,p
16.104292,-35.761765,p
45.70104,-54.777237,p
25.061945,-64.52997,p
14.031867,35.62595,e
33.660774,-43.5057,p
37.53246,-55.857002,p
36.294476,-43.941204,p
19.833132,-59.76352,p
3.610925,24.808277,e
28.462584,-34.93949,p
26.629442,-32.593197,p
23.917746,-27.339195,p
28.157045,-51.929585,p
21.23754,-39.35606,p
21.241196,-39.35005,p
46.525776,-54.03285,p
50.332073,-15.559806,p
31.244133,-48.722694,p
24.947433,-52.08897,p
31.243017,-48.688267,p
40.06407,-41.550518,p
30.074772,-56.861813,p
38.497356,-39.980534,p
38.302696,-39.664684,p
36.384884,-44.093803,p
8.858745,-51.72507,p
10.782227,-51.19631,p
26.828468,-53.52517,p
32.031445,-65.31628,p
6.1139255,-44.49575,p
25.517658,-64.59953,p
6.11225,-44.34305,p
45.43554,-24.542364,p
31.375017,-55.4788,p
31.42253,-55.51195,p
41.162777,-59.920895,p
44.145424,-25.000692,p
12.252609,-29.890095,p
38.98492,-60.01545,p
34.74084,-45.474327,p
23.113972,-63.66863,p
33.031567,-53.822014,p
21.722021,-23.102922,p
9.093553,-33.80402,p
42.62667,-55.04895,p
37.648796,-48.7721,p
34.523563,-64.66376,p
61.01644,-32.77639,p
42.502018,-52.806824,p
40.692017,-14.703657,p
38.473694,-39.909874,p
43.624657,-56.16709,p
10.810725,-35.11174,p
13.341055,-39.58689,p
35.44664,-59.36296,p
10.576032,33.329483,e
40.81735,-52.38019,p
41.70504,-43.63506,p
39.265976,-47.683163,p
35.229836,-63.779877,p
25.478992,-64.57436,p
27.896833,-48.654892,p
12.603736,-33.01283,p
21.123398,-37.559166,p
3.4620667,25.000513,e
43.54581,-54.36145,p
39.244175,-61.847984,p
4.214285,-46.64142,p
23.444672,-22.587908,p
22.271822,-58.29196,p
18.678276,-61.820118,p
38.21401,-57.51039,p
18.29549,-50.334045,p
38.901955,-56.51024,p
38.03106,-46.21275,p
8.230663,32.698772,e
54.89156,-28.392662,p
32.961327,-50.44345,p
64.068924,-29.204708,p
27.347065,-33.581676,p
3.5010486,25.0052,e
41.353046,-46.775635,p
16.382088,-45.43003,p
56.449303,-36.608276,p
38.49414,-14.503693,p
53.687202,-37.585827,p
20.302576,-64.81904,p
43.16778,-50.665524,p
36.751717,-56.78269,p
37.889324,-49.097057,p
10.6841345,-48.992584,p
24.680141,-66.34614,p
4.1954803,-46.566032,p
20.495485,-58.003765,p
52.707554,-15.689022,p
27.860716,-51.703186,p
20.179152,-40.809456,p
13.643971,-39.90824,p
36.654087,-40.688866,p
22.690088,-65.699486,p
4.260841,-44.501873,p
26.373331,-27.769001,p
34.632164,-52.662197,p
30.03252,-56.84461,p
25.990969,-62.386063,p
23.188742,-63.68063,p
27.565416,-48.333736,p
22.466843,-25.002096,p
19.344543,-24.38321,p
10.815891,-35.19722,p
18.738886,-47.496365,p
38.823368,-20.33575,p
44.997005,-51.31142,p
12.456819,-29.594435,p
40.8368,-52.38039,p
38.03719,-46.284138,p
18.247503,-63.816685,p
18.893692,-62.030716,p
34.80223,-41.938698,p
38.162106,-42.440235,p
65.71751,-36.706738,p
35.45492,-59.37263,p
2.0583353,24.390444,e
8.649831,-51.48786,p
39.927658,-44.843395,p
10.728886,-44.3624,p
41.072834,-46.399216,p
27.828363,-31.937752,p
35.21622,-63.784504,p
45.86733,-52.803394,p
22.656115,-58.282276,p
36.770374,-59.954723,p
39.949104,-44.844242,p
44.30313,-50.18624,p
12.767269,-36.81308,p
21.670504,-23.429193,p
52.863747,-14.011945,p
41.540264,-53.5561,p
10.930463,-35.134434,p
36.750298,-59.931843,p
-1.0876969,17.381199,e
43.871426,-51.904903,p
22.396538,-65.450424,p
29.123716,-47.12215,p
21.116192,-37.56486,p
24.187685,-61.250473,p
20.83095,-31.345024,p
27.64302,-48.364895,p
9.154603,-33.768185,p
29.384922,-47.25107,p
21.593685,-23.041842,p
6.329556,-51.526024,p
43.1847,-50.66777,p
20.441187,-26.312372,p
39.835987,-44.553616,p
30.47296,-66.15085,p
24.703089,-40.101948,p
34.41011,-52.31717,p
24.080482,-41.1521,p
18.91946,-46.3053,p
17.148483,-50.326256,p
36.64154,-40.598488,p
49.630745,-24.983263,p
34.33632,-52.248245,p
36.396473,-47.432514,p
40.50402,-18.171284,p
35.459946,-59.38889,p
36.781193,-59.963913,p
12.177338,-30.022287,p
23.45123,-63.561222,p
35.883293,-58.226162,p
16.134327,-35.791237,p
38.23819,-57.56537,p
31.482872,-51.88785,p
59.04139,-26.52576,p
14.526215,-34.811893,p
10.854489,-46.3709,p
38.99644,-59.99656,p
50.478996,-13.797263,p
22.339203,-43.404823,p
24.262554,-66.232574,p
41.739025,-58.900375,p
33.333153,-62.620968,p
8.229597,-35.635284,p
30.137888,-35.110012,p
42.5381,-52.820415,p
52.591755,-13.841536,p
24.049725,-27.248524,p
25.010485,-59.496326,p
10.923403,-35.050037,p
41.17804,-59.911587,p
63.066742,-26.303135,p
0.57970184,21.164442,e
31.47534,-51.92859,p
25.0166,-52.40198,p
41.428204,-43.40051,p
36.387657,-47.501156,p
18.466784,-41.38476,p
10.419875,-46.34999,p
25.910236,-34.626728,p
25.032457,-52.469574,p
31.767984,-52.156693,p
14.505733,-38.01412,p
17.313585,-34.092983,p
4.2045465,-46.794434,p
29.347912,-47.203888,p
38.22439,-60.94421,p
14.615923,-37.93064,p
22.718166,-30.47681,p
28.625721,-55.211132,p
16.101002,-35.72366,p
19.00187,-40.155354,p
18.48306,-41.350952,p
20.100328,-26.300184,p
4.2528353,-44.675816,p
14.5912895,-50.07101,p
17.169798,-50.373615,p
21.123857,-37.550896,p
15.648568,-50.26014,p
15.655263,-50.278057,p
20.188145,-38.586033,p
13.643201,-39.85406,p
27.141615,-60.78999,p
26.328493,-50.55137,p
26.678976,-28.024921,p
21.571901,-60.190407,p
21.861406,-41.720604,p
10.388805,27.172945,e
21.246593,-39.361835,p
16.413641,-36.1084,p
18.53435,-49.102074,p
10.665881,-31.698076,p
10.700429,-48.921776,p
12.199645,-29.943157,p
14.786832,-38.26001,p
30.79159,-64.934135,p
-2.2261565,-81.686485,e
25.887537,-50.33303,p
43.15511,-50.65967,p
25.07784,-59.535152,p
17.789818,-25.514368,p
44.54347,-55.616245,p
14.614736,-37.994583,p
35.00941,-42.299324,p
25.09393,-33.701225,p
48.72436,-27.442198,p
33.097546,-53.83618,p
41.313267,-46.81056,p
41.73285,-58.9018,p
10.376056,-44.44282,p
45.01307,-51.318974,p
48.75472,-27.426516,p
25.898691,-34.623055,p
29.083897,-47.077007,p
4.2206078,-49.07195,p
24.436487,-61.309032,p
24.092972,-41.166767,p
-2.786209,23.852926,e
4.1207857,-46.79527,p
16.072927,-35.697342,p
26.728344,-60.672073,p
36.914925,-40.97902,p
25.916033,-34.62085,p
32.944527,-50.427666,p
2.1593626,24.159136,e
36.857483,-40.850136,p
43.564323,-54.35089,p
-2.8023078,18.917723,e
10.337423,-51.04285,p
34.74391,-45.14675,p
34.60306,-52.61432,p
27.85634,-37.06,p
12.9579935,-37.081673,p
44.838417,-53.45618,p
41.049133,-46.345486,p
39.818817,-44.490284,p
12.350405,-90.6689,p
10.751335,-46.33714,p
18.68791,-61.837643,p
44.98998,-51.299904,p
32.058136,-65.34591,p
39.915142,-58.723866,p
37.86385,-45.898106,p
26.506596,-53.586407,p
43.886032,-51.913662,p
-10.788779,-82.39975,e
23.639635,-22.391045,p
35.071648,-42.231876,p
36.299664,-43.86954,p
21.893984,-41.699863,p
25.476389,-59.468845,p
34.644863,-52.647526,p
46.523273,-54.02829,p
31.973711,-62.335434,p
39.907543,-58.73843,p
-3.8843126,-86.2897,e
26.65593,-32.570225,p
40.59919,-57.777306,p
16.385742,-36.08523,p
34.776302,-66.908676,p
33.266582,-50.77064,p
22.800858,-25.184582,p
14.560043,-34.35773,p
6.285722,-51.495663,p
36.38002,-47.45417,p
10.436876,-44.374737,p
4.2358627,-44.718746,p
67.64625,-31.212076,p
6.219657,-44.00474,p
14.609952,-48.670937,p
14.527089,28.328169,e
20.688904,-62.673164,p
22.46241,-65.371826,p
17.60601,-34.33131,p
27.84973,-31.922632,p
25.544428,-64.596855,p
20.15328,-40.833954,p
20.687456,-31.005512,p
21.299479,-28.459024,p
52.55386,-17.793133,p
36.594948,-40.555855,p
39.199764,-47.735523,p
29.51735,-50.00706,p
44.531933,-55.63706,p
24.707514,-40.112408,p
17.26049,-34.095016,p
52.08264,-19.558422,p
49.533386,-23.883333,p
34.511738,-64.67239,p
22.61213,-58.231743,p
47.072334,-19.085024,p
35.46871,-59.396736,p
9.128621,-33.95769,p
39.696083,-41.39037,p
14.592284,-50.089333,p
14.558474,-34.394283,p
19.5152,-59.590073,p
14.507303,-34.465412,p
33.00759,-67.23835,p
39.9856,-41.528088,p
27.36399,-33.568737,p
34.769924,-45.40592,p
30.790676,-64.916664,p
39.962257,-44.90397,p
20.273472,-64.740746,p
18.961454,-62.04049,p
33.62756,-66.13165,p
39.79775,-44.49043,p
17.59904,-34.284683,p
27.859016,-37.062656,p
39.258495,-61.84169,p
26.442661,-27.76328,p
24.945803,-29.080378,p
13.345386,-39.648796,p
39.813137,-44.552963,p
38.224724,-57.533474,p
4.1431594,-46.86376,p
21.949678,-60.188217,p
26.032736,-50.356426,p
26.745823,-28.018147,p
28.17758,-52.02566,p
14.889288,-38.304817,p
59.815094,-24.946722,p
29.75855,-50.12946,p
25.986124,-50.3162,p
19.433722,-59.588993,p
20.735216,-31.056519,p
36.760365,-56.83202,p
26.63616,-32.581566,p
18.18582,-63.852654,p
7.0398035,34.596058,e
40.11365,-41.568974,p
28.292421,-55.123596,p
10.286429,-49.12001,p
25.398754,-59.469044,p
6.4591823,-51.6406,p
22.896727,-40.33744,p
6.3593884,-51.365196,p
8.081082,31.53999,e
27.812984,-48.618973,p
27.904642,-48.72747,p
34.042652,-67.83349,p
15.640691,-50.226696,p
58.20295,-39.097397,p
60.985832,-32.820766,p
39.4481,-48.14176,p
12.651268,-32.656185,p
19.298449,-24.545626,p
45.87312,-52.797516,p
4.2648826,-49.089108,p
27.046516,-36.03293,p
10.418855,27.155533,e
45.075294,-19.856327,p
30.150183,-53.86313,p
34.671616,-52.692627,p
23.692616,-27.163988,p
6.180546,-44.035942,p
19.693079,-59.714176,p
20.764977,-30.99742,p
18.499569,-63.84082,p
32.83941,-63.718834,p
41.612984,-43.618202,p
28.44315,-34.9773,p
17.256666,-34.053257,p
35.080647,-42.3193,p
17.661966,-25.533897,p
12.407483,-29.64125,p
15.262331,-45.287346,p
38.232063,-57.54194,p
34.995262,-42.20865,p
43.618908,-56.161556,p
54.35263,-36.75185,p
42.564526,-52.82145,p
18.768974,-47.49111,p
25.012049,-29.086329,p
33.633404,-66.11867,p
55.42913,-37.782257,p
43.583363,-54.338356,p
29.23923,-35.96041,p
-7.1257157,-76.843285,e
8.622168,-51.461506,p
50.265812,-19.25599,p
16.351162,-36.020054,p
4.473936,-51.61435,p
17.871725,-45.88044,p
4.4669423,-51.467484,p
36.761307,-56.810207,p
26.404936,-62.45664,p
9.420425,-33.830704,p
25.052662,-52.52236,p
27.045643,-36.03162,p
33.349724,-62.640385,p
42.778797,-45.590187,p
31.546722,-51.94271,p
31.525743,-66.541794,p
65.13762,-34.14089,p
41.727837,-58.911366,p
20.1838,-38.594734,p
10.332747,-44.43614,p
14.530661,-34.77484,p
60.871483,-38.90589,p
22.510332,-65.44218,p
23.634989,-22.31514,p
36.473324,-44.192554,p
27.80339,-31.947758,p
24.718693,-28.792881,p
34.499825,-64.678116,p
49.356297,-26.457996,p
19.03578,-62.066845,p
43.920334,-51.928368,p
10.701083,-31.678097,p
6.073601,-44.381306,p
23.71383,-22.29831,p
36.379387,-44.1671,p
37.89684,-49.15602,p
44.854443,-53.44541,p
21.325356,-28.475704,p
15.258541,-45.297302,p
19.271715,-24.674217,p
32.863033,-63.746353,p
8.599095,31.58514,e
49.55865,-23.891684,p
42.640526,-55.038994,p
27.059237,-36.03618,p
21.669767,-28.54555,p
37.80518,-46.00103,p
44.418262,-17.735098,p
28.719532,-55.18161,p
20.360086,-26.343283,p
52.872562,-17.947046,p
33.00655,-50.45542,p
45.460693,-24.569218,p
22.892403,-40.339474,p
33.195652,-50.722282,p
21.019037,-62.59571,p
22.375998,-30.07601,p
19.022493,-40.12283,p
32.036774,-65.33731,p
33.589108,-43.495655,p
29.698282,-56.724003,p
29.204662,-36.008015,p
36.478264,-44.120445,p
11.10135,-35.369823,p
38.30031,-39.67595,p
20.113194,-64.45486,p
35.87738,-58.214443,p
42.642025,-55.039978,p
8.856665,-51.568993,p
38.524006,-40.034966,p
22.233578,-58.330048,p
6.2213726,-44.1597,p
22.554806,-25.018139,p
24.4232,-61.34311,p
29.871105,-50.20752,p
20.480629,-26.356453,p
29.656662,-56.70692,p
22.451225,-30.149996,p
10.982337,-35.344925,p
23.523153,-63.570576,p
49.33339,-26.467201,p
8.486761,-44.280144,p
18.75382,-47.496384,p
49.324135,-26.480623,p
38.355553,-42.835304,p
23.059284,-42.4698,p
22.568846,-58.26673,p
12.872866,-36.73516,p
14.881682,-46.604042,p
30.144802,-35.105087,p
20.152225,-64.4766,p
4.2937136,-49.411167,p
41.56371,-53.560345,p
4.341595,-49.428143,p
43.563927,-54.349625,p
33.022705,-50.473053,p
24.109032,-61.242805,p
37.873173,-16.319931,p
38.92489,-56.532238,p
12.864393,-36.801117,p
43.905586,-51.91928,p
33.621735,-66.12657,p
1.0926552,18.082352,e
17.160337,-50.356934,p
41.148033,-26.307255,p
-9.358236,-82.538155,e
10.788714,-44.30005,p
23.718351,-22.3703,p
33.401726,-43.380714,p
42.8145,-45.617252,p
12.8010435,-89.34243,p
39.774384,-41.41246,p
25.083199,-33.707714,p
8.515546,-44.2562,p
34.73796,-45.33814,p
28.682676,-55.223907,p
29.837381,-53.661503,p
9.189427,-33.922565,p
19.346806,-24.342468,p
31.487566,-63.35898,p
24.996761,-59.53508,p
34.818813,-42.027317,p
10.2662525,-49.191303,p
31.044838,-48.399426,p
41.762547,-51.564163,p
27.90744,-51.73193,p
37.334217,-58.880413,p
33.015434,-67.24928,p
30.086449,-56.86501,p
52.661552,-32.195496,p
31.048038,-48.42915,p
22.580816,-65.71474,p
8.879531,-51.59178,p
20.141481,-26.221853,p
10.725477,-51.088577,p
24.17325,-34.667267,p
38.33259,-39.73315,p
45.44782,-24.563446,p
4.462389,-51.583298,p
12.424904,-29.670343,p
31.48312,-63.35176,p
39.202538,-47.668945,p
7.930519,-35.916958,p
22.359972,-58.306656,p
17.44634,-25.596285,p
19.371714,-24.252926,p
35.87444,-58.201515,p
8.716823,-43.89266,p
29.795391,-50.20918,p
52.12162,-19.473114,p
18.288284,-50.34654,p
22.311193,-43.425495,p
24.201374,-61.214165,p
12.634107,-32.603996,p
37.32595,-58.864655,p
26.77638,-53.533085,p
38.0906,-46.18581,p
33.302998,-62.594402,p
45.705452,-54.76986,p
20.188667,-38.590202,p
15.643472,-50.24553,p
42.790222,-45.568436,p
38.272778,-42.734837,p
28.258545,-55.16611,p
20.183962,-26.266094,p
31.752234,-55.754536,p
33.699005,-43.565853,p
16.370262,-45.4281,p
43.632782,-56.150944,p
20.721039,-62.662857,p
38.271294,-39.612137,p
8.182704,-35.56166,p
26.581062,-53.571556,p
21.399933,-28.444109,p
21.132046,-62.60585,p
42.749893,-45.53956,p
4.279706,-44.78879,p
43.61145,-56.1783,p
26.482153,-62.45864,p
41.509556,-53.539276,p
52.551826,-13.855294,p
4.2817707,-49.49252,p
34.3651,-52.287037,p
18.29292,-50.360832,p
41.661545,-43.655285,p
24.500065,-61.34945,p
-0.38363633,24.002285,e
33.01277,-67.23981,p
14.508284,-37.949986,p
26.605515,-32.60467,p
26.458023,-53.592896,p
20.145662,-64.545166,p
39.830715,-41.42908,p
18.613716,-61.811974,p
-0.41634527,20.518934,e
20.853333,-31.447002,p
33.375088,-54.07482,p
26.698586,-28.097277,p
9.451918,-33.986515,p
17.554184,-34.286877,p
36.372547,-47.522556,p
17.728361,-25.488071,p
8.723767,-44.00797,p
31.760002,-52.199287,p
4.3033357,20.286797,e
-3.8017156,-87.28846,e
19.29884,-24.58558,p
28.432774,-35.002262,p
26.39609,-27.836504,p
38.249573,-42.537903,p
10.330234,-49.219166,p
14.89311,-38.242435,p
31.504776,-63.37841,p
31.554317,-51.898746,p
22.391315,-30.114336,p
20.276867,-64.67527,p
15.115803,35.14067,e
19.031212,-40.107643,p
22.444647,-65.52003,p
8.745046,-43.866318,p
8.505726,-44.141346,p
10.989421,-35.428566,p
52.16569,-19.763206,p
18.909946,-46.310074,p
36.197304,-64.73458,p
14.601667,-50.123394,p
10.789352,-31.642065,p
20.061474,-26.256119,p
11.095425,-35.283325,p
34.775764,-45.075714,p
25.930235,-50.370472,p
36.86738,-40.937275,p
21.117023,-37.557255,p
42.531773,-45.140335,p
36.908096,-40.898323,p
39.51331,-48.092346,p
25.090927,-64.532684,p
34.707787,-45.07788,p
12.226571,-29.97467,p
11.00366,-31.498646,p
15.269551,-45.286728,p
61.371567,-32.619415,p
20.763905,-62.6986,p
44.320045,-50.190605,p
34.06157,-67.83757,p
29.480217,-49.927418,p
34.708614,-45.40847,p
27.824434,-48.696304,p
10.789366,-46.359768,p
25.959988,-62.346645,p
42.656048,-55.029156,p
22.644423,-65.63391,p
29.888716,-53.6962,p
37.318493,-58.851933,p
38.2196,-60.951336,p
33.63975,-66.12415,p
44.86123,-53.442432,p
10.372968,-51.029377,p
33.44057,-54.085075,p
30.153687,-35.080067,p
64.04674,-29.134907,p
10.765131,-51.070343,p
14.884256,-46.5973,p
41.13118,-46.417046,p
19.758286,-59.768166,p
16.387074,-45.421616,p
49.65351,-24.981092,p
33.332943,-43.372887,p
25.038427,-52.45807,p
10.804912,32.175842,e
52.117825,-19.85122,p
17.858484,-45.884594,p
25.089828,-33.697083,p
25.101467,-33.69504,p
45.867626,-52.802128,p
29.850178,-53.619087,p
29.559084,-49.9228,p
41.18774,-59.8981,p
10.964858,-31.524092,p
37.34409,-58.8953,p
21.249477,-39.360374,p
31.415419,-55.444492,p
45.87219,-52.79892,p
21.975677,-60.256546,p
39.908627,-58.73744,p
53.845352,-33.031136,p
27.866486,-37.06087,p
54.894104,-28.863625,p
23.197527,-63.724396,p
36.2041,-43.845623,p
29.900946,-53.65145,p
-0.75172883,-81.47666,e
12.590504,-32.95732,p
37.86737,-45.977207,p
20.800802,-31.400099,p
30.200026,-53.89612,p
24.697922,-40.085526,p
12.354322,-90.682594,p
38.222584,-60.942726,p
38.171642,-42.494053,p
53.057587,-15.814027,p
40.19637,-61.121506,p
3.4893398,25.000502,e
10.458968,-46.374615,p
10.616888,-48.96461,p
14.614489,-48.71023,p
22.662415,-30.440414,p
4.48042,-51.298107,p
30.76944,-64.91043,p
24.927023,-52.03585,p
18.47845,-41.367474,p
20.162159,-40.81475,p
29.606178,-56.686447,p
20.120237,-64.39444,p
19.449718,-59.537117,p
8.88232,-51.745907,p
46.526672,-54.01104,p
9.357952,-33.86478,p
8.651407,-51.32937,p
19.375853,-59.53655,p
14.575064,-34.744953,p
33.078785,-53.773815,p
38.98686,-60.009792,p
13.262942,-39.630905,p
4.20285,-49.15508,p
33.255054,-50.752224,p
11.883386,29.33073,e
25.383333,-59.510002,p
52.743378,-17.908394,p
38.412094,-14.507359,p
40.858788,-52.394382,p
26.185066,-50.526356,p
24.69178,-28.888079,p
44.84546,-53.45249,p
38.218197,-60.95057,p
21.550623,-23.0996,p
41.755302,-51.557827,p
22.517313,-24.92357,p
37.536003,-55.870487,p
32.84878,-63.728302,p
8.752078,-43.978237,p
23.087774,-42.450283,p
-1.6017225,-74.61316,e
48.050495,-26.048117,p
10.392643,-51.155388,p
57.20657,-35.79336,p
-12.890688,-56.071033,e
-10.789843,-82.39913,e
11.664942,29.350153,e
-0.38087472,24.06656,e
21.596413,-28.57404,p
57.20362,-35.81039,p
-4.2862344,-84.84933,e
55.801697,-27.180494,p
2.383448,-25.619675,p
26.904327,-53.50735,p
13.614741,33.467594,e
54.688293,-38.566395,p
52.395527,-34.989243,p
38.28355,-42.792194,p
14.613981,-48.688354,p
36.60291,-40.643276,p
3.2017536,22.255547,e
39.4824,-26.341003,p
66.239395,-32.22736,p
27.930994,-51.82766,p
8.174914,32.69782,e
17.378714,-25.641567,p
18.930517,-46.30013,p
-7.999823,-84.64472,e
-27.243818,-53.887016,e
4.278374,-44.457413,p
69.18534,-32.43717,p
22.434076,-30.109598,p
10.182776,35.51337,e
38.89208,-56.491646,p
26.069283,-62.38846,p
21.687937,-60.214813,p
45.14095,-19.94335,p
-0.15593067,16.347055,e
8.306377,34.915806,e
66.880295,-35.566017,p
4.3297415,-49.507347,p
-25.246845,-53.038708,e
40.48279,-18.09216,p
50.7377,-15.490706,p
20.71748,-30.949022,p
12.154394,-90.71087,p
24.965641,-52.161766,p
51.65494,-35.569164,p
23.752562,-27.092434,p
62.506367,-31.210903,p
44.18425,-14.693843,p
39.900345,-58.75359,p
-3.0096152,20.015902,e
37.697407,-16.336084,p
19.011591,-40.138096,p
66.33476,-32.270874,p
55.59557,-27.034006,p
40.641968,-19.485834,p
3.621853,24.813509,e
44.16895,-25.027512,p
40.71185,-19.511375,p
37.98879,-16.190529,p
55.78609,-27.138813,p
6.153079,-44.46224,p
37.677803,-48.744907,p
32.010384,-65.30804,p
44.299076,-17.982725,p
0.118567616,-29.36498,e
23.109089,-42.439938,p
59.389977,-31.731203,p
0.11744097,-29.366793,e
16.380398,-36.04602,p
50.756775,-13.655191,p
26.819788,-37.730953,p
27.326952,-33.610077,p
4.7736616,23.10459,e
29.837542,-50.129475,p
31.548046,-66.54534,p
12.5983095,-32.729458,p
24.08756,-41.1574,p
50.841064,-13.705601,p
56.458252,-36.611263,p
57.55819,-28.224405,p
24.943998,-52.102516,p
0.11597458,-29.368065,e
59.26897,-38.189472,p
22.90552,-40.34893,p
40.60335,-57.763313,p
41.103603,-46.360706,p
-7.6617064,-86.43407,e
9.889433,28.881306,e
11.561705,-90.3857,p
69.15047,-32.44875,p
24.514692,-61.31771,p
0.19507423,-81.14966,e
38.092167,-46.261765,p
57.96186,-23.885593,p
5.663145,21.210686,e
0.75150913,20.714895,e
0.17824571,-81.15311,e
54.880756,-28.793175,p
40.41843,-14.631161,p
52.03686,-32.870472,p
-2.4938512,20.00791,e
14.524682,28.345425,e
5.5844083,21.367167,e
60.72549,-29.999512,p
45.02034,-51.332134,p
3.242796,22.03739,e
-3.2342463,24.007463,e
61.080273,-32.754574,p
-2.9996254,22.699097,e
51.159344,-33.83966,p
24.085978,-41.161133,p
13.556184,-39.838165,p
4.164171,20.428177,e
11.229331,35.36778,e
35.61031,-65.622215,p
26.856419,-53.514652,p
-3.264559,23.94744,e
14.310919,28.244362,e
39.940292,-44.904476,p
-25.06706,-52.93189,e
67.98169,-33.702126,p
17.856836,-45.884506,p
-9.845822,-89.1638,e
-2.135814,-77.97026,e
54.89468,-28.497326,p
22.62841,-65.77547,p
21.69641,-28.559782,p
66.65749,-35.393703,p
6.3173532,-51.339264,p
14.317522,28.262884,e
-7.999645,-84.6393,e
12.882084,-89.3845,p
-0.3947656,24.067295,e
-0.7582112,-81.47541,e
-7.523944,-75.96591,e
50.627987,-34.603382,p
10.445765,27.168901,e
-0.3977027,24.002615,e
-3.8865645,-78.40297,e
52.990982,-15.863629,p
38.66665,-20.04048,p
17.320005,-25.62349,p
35.62762,-65.62026,p
9.794615,28.696344,e
34.742054,-42.004948,p
24.187737,-34.657852,p
58.73476,-26.399471,p
3.2150443,22.028128,e
-11.766056,-82.385796,e
44.870506,-12.78263,p
27.344166,-33.59771,p
-4.284709,-84.86482,e
50.45221,-13.829427,p
48.27753,-23.833574,p
55.551712,-26.985447,p
45.713875,-54.7478,p
44.32855,-50.199776,p
20.307964,-64.76151,p
22.71322,-25.168146,p
52.743027,-13.989265,p
-27.248543,-53.89144,e
21.900963,-60.210663,p
12.154799,-90.71449,p
46.934055,-13.218469,p
2.0715687,24.389683,e
46.897587,-19.40096,p
14.612863,-48.649796,p
39.404778,-24.952631,p
63.840546,-35.492825,p
31.831423,-52.209633,p
-12.904218,-56.06528,e
8.256597,-35.560097,p
63.851612,-29.042292,p
25.092543,-59.49591,p
26.034485,-62.34844,p
21.918205,-41.68897,p
-7.3175745,-87.61405,e
41.291473,-46.756744,p
41.532898,-53.54369,p
31.191013,-48.658554,p
44.29443,-50.175293,p
62.204655,-28.011879,p
22.316666,-58.343884,p
-0.46515688,20.503777,e
53.86637,-33.029305,p
57.496677,-28.158215,p
13.992328,29.817022,e
-7.663749,-86.427444,e
12.350227,-90.67,p
56.92353,-25.312527,p
11.05678,-31.490265,p
43.61344,-27.434343,p
68.225,-33.953285,p
48.702976,-27.445988,p
52.63319,-15.657697,p
14.340394,32.366306,e
54.668793,-38.57123,p
12.360325,-89.13822,p
50.62801,-34.648968,p
56.617092,-29.589321,p
-1.0399908,17.36997,e
50.17441,-19.500923,p
33.320976,-62.614647,p
8.153375,-35.638214,p
32.82091,-63.695812,p
59.442947,-31.698347,p
64.84419,-27.339434,p
10.278321,36.04509,e
12.150178,-90.73084,p
25.57977,-64.621666,p
44.05423,-26.429552,p
43.63198,-27.432543,p
39.75242,-41.40669,p
-25.03882,-52.915012,e
10.816506,-51.176773,p
60.879936,-38.91434,p
12.438836,27.590828,e
23.99135,-27.32221,p
52.063606,-19.813496,p
41.659325,-43.598156,p
12.290294,27.492857,e
24.197,-34.645405,p
51.15399,-33.906948,p
60.1656,-39.50284,p
33.013565,-53.764614,p
-10.782135,-82.401054,e
10.633296,-48.893578,p
63.810593,-35.505833,p
66.71715,-35.42122,p
60.816006,-30.03046,p
-6.406191,-78.08207,e
4.1541886,20.391232,e
-2.142099,-77.97124,e
8.060029,31.600237,e
68.00879,-33.773884,p
27.653362,-48.44242,p
37.954052,-18.748404,p
48.25562,-23.828276,p
8.3347,34.951862,e
24.918318,-29.174126,p
8.181383,32.64681,e
12.552565,-33.082573,p
30.994488,-48.37506,p
12.877861,-89.38683,p
22.702768,-30.439745,p
36.301563,-47.07122,p
19.27141,-24.638275,p
41.173706,-59.908268,p
26.284788,-50.512547,p
40.0398,-41.54815,p
3.2039635,21.996687,e
31.576351,-66.564514,p
50.585953,-15.459123,p
57.766094,-23.889719,p
17.842363,-45.890026,p
13.684655,33.44729,e
21.373873,-28.427998,p
38.346565,-42.77907,p
37.817703,-18.67912,p
-0.29194897,20.067701,e
16.365597,-45.437466,p
34.765537,-66.90089,p
23.459589,-63.606678,p
11.575143,-90.37902,p
-0.8704788,22.955883,e
35.867996,-58.18979,p
46.502785,-17.271467,p
9.9197855,28.865719,e
44.35921,-17.736935,p
42.561905,-45.18651,p
-0.609847,-74.82059,e
